target_index,target_class,step,loss,raw_score,naturalness,relevant_predictions,glare_count,actual_detection_score,actual_detection_class,auto_escalated,auto_escalation_index
0,person,165,0.9227150678634644,0.875397801399231,0.21164843440055847,6264,9,,,,
0,person,166,0.922368049621582,0.8750854730606079,0.21062080562114716,6265,9,,,,
0,person,167,0.921800434589386,0.8745548725128174,0.20940187573432922,6265,9,,,,
0,person,168,0.9215694665908813,0.8744367957115173,0.2084646224975586,6265,9,,,,
0,person,169,0.9211416840553284,0.8740785717964172,0.2074458748102188,6265,9,,,,
0,person,170,0.9208325147628784,0.8739411234855652,0.2062063068151474,6267,9,,,,
0,person,171,0.9205489158630371,0.8738260865211487,0.204792320728302,6267,9,,,,
0,person,172,0.9203290939331055,0.8737399578094482,0.20348715782165527,6266,9,,,,
0,person,173,0.9200981259346008,0.8736386895179749,0.20223592221736908,6267,9,,,,
0,person,174,0.9198439121246338,0.8735575675964355,0.20106641948223114,6267,9,,,,
0,person,175,0.9195441007614136,0.8735319972038269,0.19940073788166046,6267,9,,,,
0,person,176,0.919451117515564,0.8735942244529724,0.19830869138240814,6266,9,,,,
0,person,177,0.9190971851348877,0.8735440969467163,0.19667619466781616,6267,9,,,,
0,person,178,0.9188539981842041,0.8735543489456177,0.19533663988113403,6267,9,,,,
0,person,179,0.9184663891792297,0.8734464645385742,0.1938566118478775,6268,9,,,,
0,person,180,0.9182614088058472,0.8734896779060364,0.19229891896247864,6268,9,,,,
0,person,181,0.9179444909095764,0.873396098613739,0.19070497155189514,6269,9,,,,
0,person,182,0.9175820350646973,0.8732647895812988,0.1890144646167755,6268,9,,,,
0,person,183,0.91721510887146,0.8731641173362732,0.187380850315094,6268,9,,,,
0,person,184,0.9168764352798462,0.8731012344360352,0.18564473092556,6268,9,,,,
0,person,185,0.9164857864379883,0.873020589351654,0.1837470829486847,6268,9,,,,
0,person,186,0.9160388708114624,0.872912585735321,0.18188682198524475,6268,9,,,,
0,person,187,0.9156305193901062,0.8728398680686951,0.1800130307674408,6269,9,,,,
0,person,188,0.9152472019195557,0.8727632761001587,0.17814862728118896,6269,9,,,,
0,person,189,0.9148434996604919,0.8726233839988708,0.176247239112854,6269,9,,,,
0,person,190,0.9144729971885681,0.8725664019584656,0.17439696192741394,6269,9,,,,
0,person,191,0.9139756560325623,0.872424840927124,0.1719866544008255,6269,9,,,,
0,person,192,0.9136741161346436,0.8724132776260376,0.1703251451253891,6269,9,,,,
0,person,193,0.9137726426124573,0.8723270297050476,0.17185941338539124,6269,9,,,,
0,person,194,0.9138292670249939,0.8726049661636353,0.1712370216846466,6269,9,,,,
0,person,195,0.9139610528945923,0.8725742101669312,0.17261284589767456,6269,9,,,,
0,person,196,0.9138185381889343,0.8726136684417725,0.17166855931282043,6269,9,,,,
0,person,197,0.9137536287307739,0.872811496257782,0.1703658550977707,6269,9,,,,
0,person,198,0.9136776924133301,0.8729497790336609,0.16876114904880524,6269,9,,,,
0,person,199,0.9136083126068115,0.8730545043945312,0.16808542609214783,6269,9,,,,
0,person,200,0.9134096503257751,0.8731095790863037,0.16674895584583282,6269,9,0.874228298664093,person,,
0,person,201,0.9131319522857666,0.8729885220527649,0.1653963178396225,6269,9,,,,
0,person,202,0.912856936454773,0.872933030128479,0.16423000395298004,6269,9,,,,
0,person,203,0.9125329256057739,0.87266606092453,0.16304877400398254,6269,9,,,,
0,person,204,0.9122225642204285,0.8724682927131653,0.16182559728622437,6269,9,,,,
0,person,205,0.9121459126472473,0.8726145625114441,0.16049541532993317,6269,9,,,,
0,person,206,0.9121021032333374,0.8728123903274536,0.15916502475738525,6268,9,,,,
0,person,207,0.9119058847427368,0.8729107975959778,0.15793736279010773,6270,9,,,,
0,person,208,0.9116220474243164,0.8728860020637512,0.15679937601089478,6270,9,,,,
0,person,209,0.9113937616348267,0.8729673027992249,0.15520937740802765,6268,9,,,,
0,person,210,0.911013662815094,0.8727951645851135,0.1538400501012802,6268,9,,,,
0,person,211,0.9110274910926819,0.8726147413253784,0.1542389839887619,6268,9,,,,
0,person,212,0.9107015132904053,0.8723541498184204,0.15280002355575562,6268,9,,,,
0,person,213,0.9104048609733582,0.8720938563346863,0.15153785049915314,6269,9,,,,
0,person,214,0.9100181460380554,0.871929943561554,0.15101584792137146,6269,9,,,,
0,person,215,0.9096540808677673,0.8718854784965515,0.1500660479068756,6268,9,,,,
0,person,216,0.9101272225379944,0.8722169995307922,0.15229587256908417,6267,9,,,,
0,person,217,0.9100470542907715,0.87255859375,0.150686115026474,6269,9,,,,
0,person,218,0.9098191857337952,0.872614860534668,0.148932084441185,6269,9,,,,
0,person,219,0.9095433950424194,0.8727434873580933,0.14686641097068787,6269,9,,,,
0,person,220,0.9092836380004883,0.8725323677062988,0.14623548090457916,6269,9,,,,
0,person,221,0.9090597033500671,0.8723602890968323,0.14562579989433289,6267,9,,,,
0,person,222,0.9087337255477905,0.8720115423202515,0.14522169530391693,6267,9,,,,
0,person,223,0.9085114598274231,0.8719103932380676,0.1440073400735855,6266,9,,,,
0,person,224,0.908672571182251,0.8721630573272705,0.14317747950553894,6269,9,,,,
0,person,225,0.9084686636924744,0.8721703886985779,0.1421573907136917,6269,9,,,,
0,person,226,0.9081878662109375,0.8720468878746033,0.1410820037126541,6266,9,,,,
0,person,227,0.9080849289894104,0.8719903230667114,0.14097000658512115,6268,9,,,,
0,person,228,0.9078677892684937,0.8719784617424011,0.13987359404563904,6266,9,,,,
0,person,229,0.9076709151268005,0.871924877166748,0.13897986710071564,6266,9,,,,
0,person,230,0.9059889316558838,0.8686418533325195,0.1493825912475586,6268,9,,,,
0,person,231,0.9059889316558838,0.8686418533325195,0.1493825912475586,6268,9,,,,
0,person,232,0.907233715057373,0.8694750070571899,0.15115928649902344,6267,9,,,,
0,person,233,0.9067365527153015,0.8687395453453064,0.1529790461063385,6267,9,,,,
0,person,234,0.9060983657836914,0.8681991696357727,0.15350237488746643,6269,9,,,,
0,person,235,0.9059893488883972,0.8679268956184387,0.15525946021080017,6271,9,,,,
0,person,236,0.9056852459907532,0.8679531812667847,0.15430229902267456,6271,9,,,,
0,person,237,0.904948353767395,0.8676487803459167,0.15307895839214325,6272,9,,,,
0,person,238,0.9045212864875793,0.8671813011169434,0.15411622822284698,6271,9,,,,
0,person,239,0.9046677947044373,0.8671085238456726,0.15482071042060852,6273,9,,,,
0,person,240,0.9045794606208801,0.8670249581336975,0.15577811002731323,6272,9,,,,
0,person,241,0.9042676687240601,0.8668354153633118,0.15484648942947388,6272,9,,,,
0,person,242,0.90419602394104,0.8666719794273376,0.15463043749332428,6273,9,,,,
0,person,243,0.9042482972145081,0.8668274283409119,0.1539708375930786,6273,9,,,,
0,person,244,0.9043299555778503,0.8670153617858887,0.1532304435968399,6272,9,,,,
0,person,245,0.9046282768249512,0.8670509457588196,0.15493524074554443,6272,9,,,,
0,person,246,0.9041450619697571,0.8667821288108826,0.15378038585186005,6272,9,,,,
0,person,247,0.9036740064620972,0.866549015045166,0.15269070863723755,6272,9,,,,
0,person,248,0.9034184813499451,0.8665439486503601,0.15120545029640198,6272,9,,,,
0,person,249,0.9031998515129089,0.8664090633392334,0.1504066288471222,6273,9,,,,
0,person,250,0.9029324650764465,0.8662356734275818,0.1501215100288391,6273,9,0.8676544427871704,person,,
0,person,251,0.9027734398841858,0.866158664226532,0.1497306227684021,6273,9,,,,
0,person,252,0.9028867483139038,0.8661771416664124,0.1498788595199585,6272,9,,,,
0,person,253,0.9027184247970581,0.8661440014839172,0.14938610792160034,6272,9,,,,
0,person,254,0.9024817943572998,0.8661370277404785,0.1485237330198288,6272,9,,,,
0,person,255,0.9021684527397156,0.8660703301429749,0.1482352465391159,6272,9,,,,
0,person,256,0.9021021127700806,0.8660905957221985,0.14814476668834686,6272,9,,,,
0,person,257,0.9020692706108093,0.8662518858909607,0.14727406203746796,6272,9,,,,
0,person,258,0.9018830060958862,0.8661403059959412,0.14654342830181122,6272,9,,,,
0,person,259,0.9016358256340027,0.8658959865570068,0.146233469247818,6272,9,,,,
0,person,260,0.9014458656311035,0.8656617999076843,0.14617902040481567,6272,9,,,,
0,person,261,0.9014183878898621,0.8655068874359131,0.14618059992790222,6272,9,,,,
0,person,262,0.9012709856033325,0.8654322624206543,0.14560694992542267,6272,9,,,,
0,person,263,0.9009613394737244,0.865207314491272,0.14495545625686646,6272,9,,,,
0,person,264,0.9008040428161621,0.8650912046432495,0.14471769332885742,6273,9,,,,
0,person,265,0.9005619287490845,0.8649605512619019,0.1441217064857483,6273,9,,,,
0,person,266,0.9002955555915833,0.8648020029067993,0.14347559213638306,6273,9,,,,
0,person,267,0.900190532207489,0.8647805452346802,0.14353962242603302,6273,9,,,,
0,person,268,0.9000495076179504,0.8646924495697021,0.14314420521259308,6273,9,,,,
0,person,269,0.8998211026191711,0.8645689487457275,0.14284057915210724,6273,9,,,,
0,person,270,0.8998128771781921,0.8645793795585632,0.14271827042102814,6273,9,,,,
0,person,271,0.8999720811843872,0.8647616505622864,0.14261092245578766,6273,9,,,,
0,person,272,0.8997930288314819,0.8646190762519836,0.14222854375839233,6273,9,,,,
0,person,273,0.8996822237968445,0.8645259737968445,0.14227506518363953,6272,9,,,,
0,person,274,0.8996872305870056,0.864604651927948,0.14168083667755127,6272,9,,,,
0,person,275,0.8996798396110535,0.8647527098655701,0.1409604549407959,6273,9,,,,
0,person,276,0.8994365930557251,0.8646078705787659,0.14064405858516693,6272,9,,,,
0,person,277,0.8993732929229736,0.8644205927848816,0.14107215404510498,6272,9,,,,
0,person,278,0.8993469476699829,0.8644030690193176,0.14094331860542297,6272,9,,,,
0,person,279,0.8993024826049805,0.8643973469734192,0.14043188095092773,6272,9,,,,
0,person,280,0.8991979360580444,0.8644596338272095,0.13954544067382812,6273,9,,,,
0,person,281,0.8991135358810425,0.8644786477088928,0.13918155431747437,6273,9,,,,
0,person,282,0.8989492654800415,0.8643825650215149,0.13876798748970032,6273,9,,,,
0,person,283,0.8989574909210205,0.8645132184028625,0.1382862627506256,6273,9,,,,
0,person,284,0.8989824652671814,0.86459881067276,0.1381251960992813,6273,9,,,,
0,person,285,0.8989603519439697,0.864611804485321,0.13793334364891052,6273,9,,,,
0,person,286,0.8989879488945007,0.8646213412284851,0.13793852925300598,6273,9,,,,
0,person,287,0.8987836241722107,0.8643171787261963,0.13754862546920776,6273,9,,,,
0,person,288,0.898578405380249,0.8640836477279663,0.13715144991874695,6273,9,,,,
0,person,289,0.8984582424163818,0.8640428185462952,0.1368597000837326,6272,9,,,,
0,person,290,0.8983868360519409,0.8640273213386536,0.13663184642791748,6272,9,,,,
0,person,291,0.898432195186615,0.8641642928123474,0.1362019032239914,6273,9,,,,
0,person,292,0.8983659744262695,0.8642460107803345,0.13566544651985168,6273,9,,,,
0,person,293,0.8981908559799194,0.86411452293396,0.13550987839698792,6272,9,,,,
0,person,294,0.8981521725654602,0.8641237020492554,0.13520631194114685,6273,9,,,,
0,person,295,0.8981925845146179,0.8642614483833313,0.13487599790096283,6273,9,,,,
0,person,296,0.8981846570968628,0.8643193244934082,0.13419051468372345,6273,9,,,,
0,person,297,0.8981506824493408,0.8643071055412292,0.13411249220371246,6272,9,,,,
0,person,298,0.8979969620704651,0.864127516746521,0.13392984867095947,6272,9,,,,
0,person,299,0.8980709910392761,0.8641626238822937,0.13384242355823517,6272,9,,,,
0,person,300,0.8979375958442688,0.8641064763069153,0.13328790664672852,6272,11,0.8658434152603149,person,True,2
0,person,301,0.8898569941520691,0.8630972504615784,0.16648446023464203,6273,11,,,,
0,person,302,0.8936072587966919,0.8665714263916016,0.16437624394893646,6272,11,,,,
0,person,303,0.8888852000236511,0.862493097782135,0.16238892078399658,6272,11,,,,
0,person,304,0.8888934254646301,0.8625105619430542,0.16020716726779938,6272,11,,,,
0,person,305,0.889124870300293,0.8627379536628723,0.1582285314798355,6272,11,,,,
0,person,306,0.8880058526992798,0.861575722694397,0.15620428323745728,6272,11,,,,
0,person,307,0.8871269226074219,0.8607456684112549,0.15406890213489532,6272,11,,,,
0,person,308,0.8867760300636292,0.8603528738021851,0.15416717529296875,6271,11,,,,
0,person,309,0.8863921165466309,0.8600232005119324,0.15620864927768707,6271,11,,,,
0,person,310,0.885741651058197,0.8595356345176697,0.1584397703409195,6274,11,,,,
0,person,311,0.8852076530456543,0.8590801954269409,0.16064296662807465,6274,11,,,,
0,person,312,0.8856715559959412,0.8593403697013855,0.162556454539299,6274,11,,,,
0,person,313,0.885466456413269,0.859033465385437,0.16467900574207306,6273,11,,,,
0,person,314,0.8849836587905884,0.8583612442016602,0.1672070473432541,6274,11,,,,
0,person,315,0.8847934007644653,0.8579320311546326,0.16893918812274933,6273,11,,,,
0,person,316,0.8849200010299683,0.8578232526779175,0.16968601942062378,6274,11,,,,
0,person,317,0.8848025798797607,0.8574193120002747,0.17173953354358673,6274,11,,,,
0,person,318,0.884619951248169,0.8570797443389893,0.17360197007656097,6274,11,,,,
0,person,319,0.8844274878501892,0.8568050265312195,0.17455311119556427,6274,11,,,,
0,person,320,0.8842080235481262,0.8564879298210144,0.17586103081703186,6274,11,,,,
0,person,321,0.8841745853424072,0.8563499450683594,0.1769191324710846,6275,11,,,,
0,person,322,0.883981466293335,0.8561325073242188,0.17745092511177063,6275,11,,,,
0,person,323,0.8838987350463867,0.8560771346092224,0.17766308784484863,6274,11,,,,
0,person,324,0.8837913870811462,0.8559885025024414,0.17817331850528717,6274,11,,,,
0,person,325,0.8835980296134949,0.8556796312332153,0.17832709848880768,6274,11,,,,
0,person,326,0.8834498524665833,0.8553421497344971,0.1789487600326538,6274,11,,,,
0,person,327,0.8833479881286621,0.8551557660102844,0.1790844351053238,6274,11,,,,
0,person,328,0.8834406137466431,0.8552041053771973,0.17931008338928223,6275,11,,,,
0,person,329,0.8833932876586914,0.8551720976829529,0.17938700318336487,6275,11,,,,
